"tractid","death_injury_rf_risk_prob"
26163537800,0.45
26163551600,0.688
27003050401,0.29
27005450700,0.334
27019090200,0.074
27045960600,0.336
27053025906,0.422
29007950700,0.45
29097011800,0.496
29113810100,0.22
29161890600,0.366
29189221625,0.234
28163950600,0.28
30081000600,0.458
37067003002,0.406
37071033500,0.352
37113970100,0.552
37167930802,0.38
33009960300,0.224
34007611600,0.206
34025802100,0.476
34025810800,0.11
34027040805,0.226
34027041705,0.39
34033020200,0.32
35015001000,0.51
36001000502,0.428
36029015102,0.19
36037950700,0.85
36059404600,0.226
36059413001,0.302
36061005502,0.24
36081058000,0.618
36081061900,0.332
36081069702,0.35
36085003600,0.364
36107020500,0.42
39035101501,0.292
39035131104,0.054
39035183502,0.698
39049005200,0.396
39101001000,0.442
39107967800,0.584
39123050202,0.272
39131952300,0.718
39153503100,0.356
40109108113,0.38
41051001702,0.452
41059951300,0.362
42003080700,0.396
42029300303,0.256
42049010107,0.458
42093050100,0.144
42101035900,0.606
72119130702,0.348
44007012104,0.256
45013011200,0.332
45059920202,0.382
47037013202,0.464
47071920100,0.232
48085030304,0.29
48085031661,0.364
48113015206,0.218
48121021732,0.342
48141004313,0.324
48147950300,0.364
48201510800,0.134
48201552101,0.342
48245000400,0.674
48339694301,0.166
48339694302,0.358
48439114007,0.068
49011127003,0.33
49035113108,0.398
51035080400,0.652
51101950101,0.524
51177020202,0.144
50021964200,0.298
53009001400,0.378
53033031907,0.546
53035081100,0.34
53061051602,0.562
53067012420,0.34
55035000803,0.758
55079002000,0.518
55133202600,0.688
55133203303,0.358
54107000400,0.436
1021060402,0.21
1089000503,0.328
4019004039,0.452
4019004634,0.384
6001433800,0.388
6013355108,0.372
6037124400,0.354
6037212305,0.398
6037900507,0.392
6059001903,0.412
6059052425,0.214
6065043404,0.498
6067009634,0.392
6071007303,0.474
6073008354,0.344
6073016402,0.402
6085504806,0.354
6097150202,0.362
8005005636,0.322
8005006601,0.384
8031000902,0.372
8059060300,0.38
9001050600,0.142
9013529100,0.176
9015905100,0.514
10003013000,0.394
12019030102,0.694
12071040114,0.336
12086000204,0.388
12095016730,0.208
12103022200,0.774
13051003900,0.618
13089021806,0.476
13089021810,0.368
13089023801,0.404
13135050428,0.644
13135050434,0.456
13139000101,0.828
13317010102,0.35
15003980000,0.366
19057000300,0.542
19163012400,0.438
16055001900,0.486
17031283800,0.268
17031826303,0.28
17043841308,0.308
17043846102,0.256
17109010900,0.502
17195000500,0.786
17197880306,0.32
18039001000,0.408
18063210300,0.218
18141011406,0.374
21015070313,0.226
21111013100,0.336
21221980100,0.386
22051020506,0.428
22055001407,0.688
25009205600,0.37
25023521101,0.218
25027719100,0.59
24510270804,0.538
26039960500,0.556
26093713300,0.408
26121001500,0.286
26125127200,0.324
26125137100,0.788
26159012000,0.604
26161423600,0.372
26163504300,0.392
27079950400,0.334
27079950500,0.304
29121960300,0.228
29165030208,0.58
28049001000,0.596
28059040204,0.698
28103950300,0.356
37023021000,0.402
37027030800,0.228
37119003006,0.236
37145920100,0.152
37183053602,0.38
37193960900,0.65
31001965700,0.336
31109003102,0.404
34003025100,0.284
34013013400,0.128
34023001701,0.252
34025804500,0.512
34035053704,0.204
35001004401,0.224
35045000612,0.37
32003000204,0.32
36005002000,0.274
36005031200,0.338
36005045600,0.404
36047025000,0.36
36047101600,0.316
36059405302,0.29
36061000100,0.262
36117020402,0.1
39035152201,0.584
39103402000,0.28
40025950300,0.372
40143007613,0.284
40143009300,0.498
41007951100,0.132
42003429201,0.28
42003525300,0.392
42017100408,0.392
42017101505,0.176
42029310400,0.384
42079201600,0.45
42091201704,0.338
72037160201,0.422
72103170400,0.38
45003021601,0.244
45003021602,0.538
45015020723,0.454
45091061705,0.614
47011011100,0.33
47081950301,0.27
47157021135,0.916
47157021351,0.508
48085031100,0.282
48113019204,0.418
48201433003,0.416
48439106400,0.17
48439111533,0.504
48439113812,0.608
48453000801,0.394
48489950600,0.364
49047968401,0.41
49049001108,0.418
49049001802,0.424
51059480202,0.214
51121020800,0.044
51153901225,0.356
51700031702,0.21
51710005902,0.434
51800075204,0.378
53007961000,0.972
53033005000,0.356
53033025200,0.516
53033032207,0.188
53063012902,0.438
53069950100,0.308
55049950300,0.304
55087011800,0.39
55101000600,0.824
54061011200,0.612
1045020801,0.322
1125011200,0.326
5031000601,0.42
4013116604,0.382
4013216833,0.384
6013306003,0.444
6013307202,0.914
6013333101,0.316
6019005000,0.316
6037127400,0.396
6037194200,0.296
6037297601,0.412
6037300902,0.306
6037900103,0.418
6039000102,0.582
6041101200,0.318
6055201005,0.136
6059011200,0.354
6059021826,0.348
6059032035,0.328
6059099310,0.364
6067004502,0.464
6073000800,0.408
6073003602,0.438
6073013415,0.408
6077003403,0.418
6099002006,0.374
6111002200,0.296
8031004004,0.382
8069000402,0.416
9003466102,0.244
11001004702,0.31
12071001401,0.5
12071001501,0.496
12086980500,0.262
12103025306,0.432
12103028700,0.29
12111381804,0.388
12115001201,0.142
13021012900,0.302
13073030307,0.554
15009030303,0.368
15009030903,0.352
19103001802,0.486
17031806102,0.162
17111870200,0.524
18029080400,0.228
18071968100,0.264
18097390404,0.396
18141010100,0.16
20091052202,0.404
21095970800,0.31
21179930600,0.568
22071002503,0.388
22071003301,0.284
25017356100,0.122
25017363102,0.242
25023507104,0.132
24013507601,0.286
24027605102,0.18
24031700813,0.332
24510120100,0.276
26069000100,0.456
26099223500,0.39
26103001700,0.408
26125122200,0.328
26161400700,0.386
27007450701,0.726
27053025205,0.766
27053110800,0.54
27099001200,0.258
27123041106,0.616
29079960400,0.902
28047001201,0.48
28047001502,0.236
28055950100,0.45
28087000800,0.298
28123020600,0.54
31153010623,0.358
34001000400,0.388
34007610900,0.208
34017006100,0.428
32003003316,0.692
36047044100,0.356
36047080800,0.436
36055011505,0.36
36059520800,0.302
36061011600,0.302
36067014700,0.326
36081000400,0.37
36081029400,0.908
36085020803,0.33
36103135205,0.22
36111953000,0.252
39023000700,0.706
39035186107,0.208
39045031000,0.07
39061008800,0.52
39107967700,0.232
39109365101,0.224
39111966600,0.664
39153507101,0.114
40109100300,0.388
40109104900,0.668
40109106401,0.282
41003010300,0.35
42013101600,0.326
42029303901,0.274
42073000200,0.47
42073010800,0.206
42079217400,0.174
42089300304,0.326
42091206501,0.316
42095017300,0.362
42097080100,0.268
72021031501,0.474
72147990000,0.262
45027960202,0.36
45059920501,0.252
46099000100,0.448
47037013700,0.394
47073050900,0.558
48015760502,0.45
48113000605,0.202
48201432702,0.248
48201530100,0.43
48295950200,0.404
48439104702,0.27
48439113217,0.254
48459950400,0.052
49001100100,0.386
49049980100,0.262
49057200204,0.42
53005010600,0.718
53005010708,0.578
53011041318,0.47
53033010500,0.526
53033029001,0.38
53053061300,0.392
53061052906,0.39
55031030300,0.3
56013000200,0.404
2016000200,0.396
2100000100,0.474
1015001800,0.282
5035030701,0.434
5119000200,0.412
4003000800,0.426
4013420708,0.33
6037103102,0.444
6037533203,0.392
6037602103,0.392
6061020105,0.38
6063000100,0.382
6067004903,0.316
6067005601,0.346
9001200100,0.422
9003496600,0.288
12001000200,0.868
12011020326,0.228
12031002501,0.536
12045990000,0.262
12069031306,0.254
12081001704,0.39
12083002100,0.618
12105012410,0.386
13095010402,0.454
13117130304,0.342
13297110700,0.348
15001021402,0.384
19061001202,0.486
19153001900,0.934
16087970100,0.364
17031681400,0.306
17031803005,0.21
17031815100,0.536
17031836600,0.644
17075950400,0.462
17163503203,0.108
17179020301,0.772
20179952700,0.468
22045030100,0.414
22105954502,0.13
22111960500,0.284
25005641000,0.342
24005403601,0.34
24005421101,0.31
24035810200,0.348
23011024200,0.614
23017965400,0.266
23019031000,0.45
26041970900,0.614
26055551100,0.476
26061000100,0.22
26081013600,0.42
26091062000,0.208
26099256000,0.434
26163503400,0.434
26163550900,0.298
26163580900,0.434
27019090702,0.362
27037060714,0.246
27053027101,0.27
27123030704,0.568
27147960600,0.27
29037060004,0.388
29165030700,0.286
29183312095,0.26
29189215143,0.13
28029950500,0.068
37055970601,0.344
37133002400,0.544
37169070504,0.402
37183054208,0.268
34007602000,0.524
34013001900,0.382
34017015801,0.238
34039038602,0.14
35009000201,0.3
35061940300,0.376
36003950400,0.22
36029017100,0.472
36047009000,0.4
36047018600,0.35
36047029700,0.354
36047085400,0.542
36061011000,0.118
36093032901,0.342
36119013201,0.112
39035107101,0.06
39095001600,0.314
39099811500,0.594
39113050503,0.2
39127966200,0.744
39153501700,0.318
39153530501,0.532
39169003000,0.234
40131050303,0.386
40135030101,0.388
40143007309,0.42
42003491200,0.38
42011014200,0.294
42017105900,0.368
42027012200,0.366
42047951200,0.352
42101035701,0.878
42117950900,0.31
42125755200,0.342
42125795800,0.23
42129807200,0.14
72041240102,0.374
72107954901,0.38
72113070202,0.328
45021970700,0.414
45063021308,0.388
47157011010,0.522
47157011020,0.588
48041001804,0.324
48141010340,0.362
48189950900,0.408
48201311500,0.384
48201541201,0.326
48215023801,0.256
48223950600,0.426
48317950100,0.388
48361021400,0.558
48473680200,0.282
51121020900,0.27
51153901208,0.38
51185020700,0.392
51510201000,0.24
53033029503,0.152
53053072505,0.538
55025011302,0.304
55039040100,0.414
55095960100,0.344
54049020300,0.604
54069002700,0.448
56003962800,0.382
1041963500,0.418
1097003501,0.364
4013092401,0.49
4013116609,0.36
4019001304,0.502
4025002001,0.444
6001421800,0.282
6029003811,0.262
6037124903,0.36
6037139703,0.276
6037234700,0.276
6037573201,0.444
6037600702,0.382
6037650401,0.33
6041128100,0.138
6047000503,0.366
6055201800,0.358
6059075401,0.39
6073008002,0.374
6073018515,0.274
6081990100,0.262
6085504421,0.386
6085506301,0.262
6097151301,0.402
6099000302,0.428
6099001500,0.436
6109003100,0.392
6111004902,0.406
8013013205,0.324
8013013302,0.198
8043980300,0.342
8067970800,0.384
9005320200,0.158
9009175400,0.308
12011041700,0.436
12057001500,0.342
12071040312,0.424
12073000905,0.428
12095014000,0.266
12123950300,0.272
12127083005,0.868
13021010300,0.18
13023790300,0.146
13059000600,0.308
13215010104,0.456
15003002402,0.418
19105070500,0.646
16083000500,0.264
17031251300,0.798
17031670800,0.116
17031690900,0.23
17031730100,0.718
17031827400,0.678
17043841004,0.326
17071973500,0.38
18113972500,0.326
20035493400,0.29
20045000702,0.418
20091052004,0.296
20177002602,0.28
21199930600,0.186
21227011002,0.448
22033004301,0.634
25005641101,0.404
25009221700,0.33
25017315403,0.318
24001002000,0.536
24003701400,0.294
24009861003,0.28
24033803605,0.234
24033805802,0.262
26021001400,0.36
26043950600,0.482
26125180200,0.406
26125192800,0.336
26163565300,0.494
27001770200,0.23
27007450300,0.284
27053025401,0.412
27163070103,0.406
29051020198,0.338
29141470500,0.248
29183312097,0.272
29189221506,0.32
28059042600,0.394
28091950300,0.224
28113950700,0.092
28137950400,0.272
28151001000,0.434
30013010600,0.358
37183053717,0.376
31023967600,0.316
31111960300,0.48
33011002000,0.23
34013021801,0.16
34017014400,0.554
34021000200,0.622
34023004300,0.344
34031182301,0.402
34039034600,0.396
34041032101,0.194
35001003718,0.402
32003001713,0.57
36047000700,0.19
36047040900,0.344
36059301300,0.402
36059407102,0.294
36059521801,0.172
36081013400,0.102
36101961300,0.352
39017014100,0.232
39025041403,0.524
39113021400,0.302
39173022500,0.428
40059952100,0.424
41051003501,0.292
41071030202,0.154
42003460002,0.21
42045401501,0.372
42067070202,0.266
42101007102,0.468
42101020200,0.286
42133023810,0.302
72101955201,0.396
45019003400,0.57
45019004702,0.412
45027960100,0.37
47037010901,0.456
47037015501,0.472
47037015804,0.462
47125102006,0.608
48113016618,0.476
48121020108,0.144
48121021730,0.362
48181001803,0.318
48201511100,0.392
48395960200,0.444
48401951100,0.382
48441012700,0.634
48453001402,0.166
48485011100,0.324
49049000400,0.402
49049010700,0.278
49057210701,0.494
51015070400,0.194
51059420400,0.314
51059460300,0.284
51107611101,0.264
51710005000,0.63
51810040600,0.318
53033011401,0.434
53053060700,0.254
53063014400,0.73
53073010200,0.35
55055100400,0.368
55063010201,0.328
55075961100,0.258
55133202101,0.352
55133203901,0.19
54039010702,0.66
2020002821,0.348
2170000703,0.626
4003000600,0.364
4013092705,0.394
4013107201,0.438
6001428700,0.408
6029005204,0.39
6037402402,0.428
6037402406,0.386
6037502100,0.36
6037800326,0.36
6047001601,0.98
6059062648,0.334
6065043206,0.402
6067008111,0.27
6073001600,0.374
6073017604,0.368
6085501102,0.364
6085511913,0.316
6085512033,0.386
6085512603,0.69
6111005306,0.384
8123000501,0.38
9001010900,0.246
9001030100,0.294
9003496500,0.266
11001009503,0.262
12011020311,0.428
12021010300,0.426
12021010507,0.468
12099005411,0.33
12105015302,0.696
12127090101,0.1
13053020205,0.324
13057090802,0.5
13067031206,0.32
13089021907,0.662
13089023311,0.424
13113140102,0.272
13139000304,0.254
19017004500,0.37
19153003902,0.492
16013960500,0.37
16055000100,0.214
17031802802,0.13
17031820501,0.152
17031829500,0.254
17043841706,0.458
17073030900,0.444
17087977600,0.48
17119400101,0.256
17143004801,0.332
18019050603,0.418
18059410100,0.302
18069961600,0.364
18141010800,0.364
20091052304,0.604
20091053008,0.424
20209040700,0.424
20209043301,0.458
20209045200,0.53
21013960200,0.272
21067003504,0.514
21151010400,0.708
22033002700,0.29
22071004000,0.338
22071004800,0.454
22105954102,0.646
25009250300,0.37
25013810800,0.37
25027730401,0.134
24033803509,0.344
26119910300,0.096
26125144800,0.696
26139021801,0.424
26161464000,0.422
26163515400,0.376
26163534500,0.428
27037060727,0.444
29077003002,0.656
29099700601,0.282
29189213700,0.296
29510106500,0.694
28001000300,0.328
28117950400,0.536
37023021400,0.876
37135010802,0.306
37179021004,0.288
37183052504,0.446
37183052808,0.338
34003038100,0.262
34023007905,0.296
34033021101,0.908
35001002300,0.39
32003002828,0.44
32003005823,0.334
36005020900,0.424
36007013700,0.48
36029001600,0.462
36029009114,0.352
36047037500,0.112
36047041500,0.39
36047048600,0.22
36055005600,0.466
36059303202,0.354
36059409900,0.35
36103146704,0.294
39049006710,0.288
39095007204,0.608
39169003200,0.136
40125501101,0.146
40143007311,0.486
41005024400,0.444
41051002203,0.386
42003241200,0.444
42011002700,0.608
42011010905,0.26
42019903100,0.432
42051263200,0.354
42067070201,0.382
42071011802,0.116
42091205805,0.368
42095018100,0.326
42101028100,0.312
42101032100,0.932
42125712700,0.37
72113073008,0.384
72127005214,0.414
44007002102,0.26
45063020802,0.382
45083023201,0.674
47029920300,0.548
47145030201,0.352
48113007820,0.396
48121021723,0.394
48141010408,0.25
48201533200,0.454
48257050703,0.136
48439111304,0.568
48441010800,0.874
51057950600,0.528
51167030200,0.528
51169030400,0.454
51179010204,0.228
51630000100,0.396
53033000300,0.612
53053073118,0.228
55009020600,0.404
55059001500,0.406
55101001705,0.334
54053955101,0.26
54055001300,0.52
56037971600,0.354
2020002000,0.668
1047957000,0.444
1069040600,0.592
1073012401,0.222
1073012602,0.49
4013040520,0.394
4013092801,0.38
4013723307,0.4
4017965200,0.428
6013359105,0.342
6037107020,0.366
6037119400,0.586
6037238200,0.552
6037301100,0.358
6037301203,0.36
6037575201,0.412
6059062634,0.312
6065044917,0.338
6069000702,0.358
6071008404,0.324
6071008708,0.298
6071008710,0.46
6073013205,0.422
6073013908,0.386
6077003900,0.376
6085502908,0.378
6095252501,0.43
8029965100,0.394
8031005001,0.26
8041001500,0.508
8059009847,0.224
8075966100,0.432
9003430100,0.338
9011870701,0.324
12011040205,0.392
12031012601,0.404
12057013803,0.414
12073001401,0.526
12099007749,0.556
12105015702,0.434
12111380800,0.256
12127082604,0.442
13057091101,0.296
13063040619,0.7
13089023306,0.424
13135050547,0.23
13307960200,0.448
15003003601,0.398
19097950200,0.324
16053970100,0.368
17031301200,0.576
17031804311,0.584
17063000800,0.112
17089852606,0.22
17097864517,0.098
17135957400,0.848
17167000201,0.754
17191954900,0.228
18019050306,0.836
18057110505,0.32
18141000600,0.508
20091053701,0.254
21077960102,0.38
21101020400,0.354
21117063702,0.218
21223100100,0.228
22033003802,0.15
22071005000,0.414
25021420202,0.15
26091062200,0.45
26125130300,0.344
26163576500,0.266
27145010102,0.292
29037060700,0.384
29061470100,0.236
29095016900,0.494
29113810400,0.638
29510106600,0.46
28097950300,0.424
28109950600,0.314
30089940300,0.33
37071032100,0.296
37193961002,0.222
38035010900,0.824
33005970900,0.336
34001011403,0.132
34003023502,0.26
34021003009,0.146
34023001505,0.342
34023007103,0.294
34025809701,0.234
34029713800,0.124
34037371900,0.578
32003002961,0.412
32003005421,0.504
32003006201,0.438
36047043900,0.57
36047054600,0.364
36047118202,0.272
36081073100,0.322
36121970600,0.424
39025041800,0.172
39061005100,0.422
39105964200,0.334
39113091100,0.368
39125960300,0.656
39139001200,0.248
40101000400,0.454
40109108204,0.196
40109108524,0.346
41001950100,0.578
41045970700,0.372
42003561400,0.678
42017100600,0.586
42017105011,0.288
42029304403,0.386
42091201204,0.31
42129804600,0.32
72003430401,0.38
72137120400,0.412
46099010401,0.388
47037015300,0.408
47189030901,0.398
48029181901,0.344
48061010100,0.254
48099010201,0.408
48113007825,0.388
48113016518,0.428
48121021404,0.234
48157671001,0.37
48167723300,0.272
48193950300,0.636
48217960200,0.338
48439123500,0.764
48491020805,0.276
49035112618,0.386
49057210402,0.352
51041100405,0.654
51061930401,0.296
51093280104,0.332
51710006400,0.338
50005957700,0.378
53005011900,0.47
53033029305,0.386
53061041806,0.442
53071920702,0.784
55035000700,0.466
55079090100,0.388
54037972800,0.302
54085962500,0.558
2170000800,0.172
1015000200,0.506
1047956202,0.806
1061050600,0.362
5065960200,0.534
4013103501,0.402
4013319704,0.408
4015952700,0.54
6029001901,0.428
6037236203,0.372
6037650502,0.322
6057000501,0.434
6065030603,0.368
6065030900,0.388
6071002037,0.322
6075022704,0.194
6099003909,0.418
8035014113,0.358
8089968200,0.414
9001072200,0.352
9001090100,0.198
9001210800,0.278
9003511300,0.292
11001010400,0.428
